"class","displ","trans","cyl","trans.dscr","cty","hwy","fl","model","eng.dscr","eng.dscr.1","year","manufacturer","twodoor.p","twodoor.l","fourdoor.p","fourdoor.l","hatch.p","hatch.l","T","G","drv","vpc","bidx","x5c","S","eng.dscr.2"
"2",NA,NA,"6","A",16.6,22.4,"Unleaded Gasoline","BOBCAT",NA,NA,1978,"LINCOLN-MERCURY",NA,NA,NA,NA,"74"," 9        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"6","A",17.9,22,"Unleaded Gasoline","BOBCAT",NA,NA,1978,"LINCOLN-MERCURY",NA,NA,NA,NA,"74"," 9        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","M",25.1,34.5,"Unleaded Gasoline","BOBCAT",NA,NA,1978,"LINCOLN-MERCURY",NA,NA,NA,NA,"74"," 9        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","A",21.66,30.5179,"Unleaded Gasoline","BOBCAT WAGON",NA,NA,1978,"LINCOLN-MERCURY","78","31",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","A",19.4768,26.1809,"Unleaded Gasoline","BOBCAT WAGON",NA,NA,1978,"LINCOLN-MERCURY","78","31",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","M",19.9753,30.4564,"Unleaded Gasoline","BOBCAT WAGON",NA,NA,1978,"LINCOLN-MERCURY","78","31",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","M",22.6641,33.2268,"Unleaded Gasoline","BOBCAT WAGON",NA,NA,1978,"LINCOLN-MERCURY","78","31",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"6","A",16.6,22.4,"Unleaded Gasoline","BOBCAT WAGON",NA,NA,1978,"LINCOLN-MERCURY","78","31",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"6","A",17.9,22,"Unleaded Gasoline","BOBCAT WAGON",NA,NA,1978,"LINCOLN-MERCURY","78","31",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",16.0199,20.6529,"Unleaded Gasoline","ZEPHYR",NA,NA,1978,"LINCOLN-MERCURY","95","17","96","17",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"6","A",18.1,23.4,"Unleaded Gasoline","ZEPHYR",NA,NA,1978,"LINCOLN-MERCURY","95","17","96","17",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"4","A",21.8,33.2,"Unleaded Gasoline","ZEPHYR",NA,NA,1978,"LINCOLN-MERCURY","95","17","96","17",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"6","M",20.6,28.8,"Unleaded Gasoline","ZEPHYR",NA,NA,1978,"LINCOLN-MERCURY","95","17","96","17",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",16.126,22.8877,"Unleaded Gasoline","ZEPHYR",NA,NA,1978,"LINCOLN-MERCURY","95","17","96","17",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"4","M",22.6641,33.2268,"Unleaded Gasoline","ZEPHYR",NA,NA,1978,"LINCOLN-MERCURY","95","17","96","17",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"6","A",19.2,26,"Unleaded Gasoline","ZEPHYR",NA,NA,1978,"LINCOLN-MERCURY","95","17","96","17",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"4","M",19.9753,30.4564,"Unleaded Gasoline","ZEPHYR",NA,NA,1978,"LINCOLN-MERCURY","95","17","96","17",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"6","A",18,23.5,"Unleaded Gasoline","ZEPHYR WAGON",NA,NA,1978,"LINCOLN-MERCURY",NA,NA,"98","43",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"4","M",22.638,33.2486,"Unleaded Gasoline","ZEPHYR WAGON",NA,NA,1978,"LINCOLN-MERCURY",NA,NA,"98","43",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"4","M",19.1864,29.8569,"Unleaded Gasoline","ZEPHYR WAGON",NA,NA,1978,"LINCOLN-MERCURY",NA,NA,"98","43",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"8","A",16.126,22.8877,"Unleaded Gasoline","ZEPHYR WAGON",NA,NA,1978,"LINCOLN-MERCURY",NA,NA,"98","43",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"8","A",16.0199,20.6529,"Unleaded Gasoline","ZEPHYR WAGON",NA,NA,1978,"LINCOLN-MERCURY",NA,NA,"98","43",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"6","M",19.2,29.1,"Unleaded Gasoline","ZEPHYR WAGON",NA,NA,1978,"LINCOLN-MERCURY",NA,NA,"98","43",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"6","A",18.5,26.2,"Unleaded Gasoline","MONARCH",NA,NA,1978,"LINCOLN-MERCURY","89","16","93","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"6","A",16.5,23.8,"Unleaded Gasoline","MONARCH",NA,NA,1978,"LINCOLN-MERCURY","89","16","93","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"8","A",16.0147,22.8329,"Unleaded Gasoline","MONARCH",NA,NA,1978,"LINCOLN-MERCURY","89","16","93","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"8","M",16.0365,24.9624,"Unleaded Gasoline","MONARCH",NA,NA,1978,"LINCOLN-MERCURY","89","16","93","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"8","A",15.2974,22.7,"Unleaded Gasoline","MONARCH",NA,NA,1978,"LINCOLN-MERCURY","89","16","93","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"6","M",20.8,28.5,"Unleaded Gasoline","MONARCH",NA,NA,1978,"LINCOLN-MERCURY","89","16","93","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"8","A",15.1004,21.8897,"Unleaded Gasoline","VERSAILLES",NA,NA,1978,"LINCOLN-MERCURY",NA,NA,"92","15",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"8","A",15.9409,22.7962,"Unleaded Gasoline","VERSAILLES",NA,NA,1978,"LINCOLN-MERCURY",NA,NA,"92","15",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",12.1,18.4,"Unleaded Gasoline","COUGAR/COUGAR XR-7","(M ENG)",NA,1978,"LINCOLN-MERCURY","93","16","101","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",13.0111,19.0101,"Unleaded Gasoline","COUGAR/COUGAR XR-7",NA,NA,1978,"LINCOLN-MERCURY","93","16","101","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",14.502,22.0671,"Unleaded Gasoline","COUGAR/COUGAR XR-7",NA,NA,1978,"LINCOLN-MERCURY","93","16","101","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",14.8388,22.4222,"Unleaded Gasoline","COUGAR/COUGAR XR-7","(W ENG)",NA,1978,"LINCOLN-MERCURY","93","16","101","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",13.9414,20.4639,"Unleaded Gasoline","COUGAR/COUGAR XR-7","(M ENG)",NA,1978,"LINCOLN-MERCURY","93","16","101","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",11.6,17.7,"Unleaded Gasoline","COUGAR/COUGAR XR-7",NA,NA,1978,"LINCOLN-MERCURY","93","16","101","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",13.1,16.8499,"Unleaded Gasoline","COUGAR/COUGAR XR-7",NA,NA,1978,"LINCOLN-MERCURY","93","16","101","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",12.9991,19.3483,"Unleaded Gasoline","MERCURY",NA,NA,1978,"LINCOLN-MERCURY","100","23","108","23",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",13.4,20.6,"Unleaded Gasoline","MERCURY","(M ENG)",NA,1978,"LINCOLN-MERCURY","100","23","108","23",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",13.0469,19.5016,"Unleaded Gasoline","MERCURY",NA,NA,1978,"LINCOLN-MERCURY","100","23","108","23",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",11.6259,17.1395,"Unleaded Gasoline","MERCURY",NA,NA,1978,"LINCOLN-MERCURY","100","23","108","23",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",11.4,17.6,"Unleaded Gasoline","MERCURY",NA,NA,1978,"LINCOLN-MERCURY","100","23","108","23",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"9",NA,NA,"8","A",11.4,17.6,"Unleaded Gasoline","MERCURY WAGON",NA,NA,1978,"LINCOLN-MERCURY",NA,NA,"108","56",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"9",NA,NA,"8","A",12.9991,19.3483,"Unleaded Gasoline","MERCURY WAGON",NA,NA,1978,"LINCOLN-MERCURY",NA,NA,"108","56",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"9",NA,NA,"8","A",11.4222,17.3069,"Unleaded Gasoline","MERCURY WAGON",NA,NA,1978,"LINCOLN-MERCURY",NA,NA,"108","56",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"9",NA,NA,"8","A",13.0469,19.5016,"Unleaded Gasoline","MERCURY WAGON",NA,NA,1978,"LINCOLN-MERCURY",NA,NA,"108","56",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"9",NA,NA,"8","A",13.4,20.6,"Unleaded Gasoline","MERCURY WAGON","(M ENG)",NA,1978,"LINCOLN-MERCURY",NA,NA,"108","56",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",12.9991,19.3483,"Unleaded Gasoline","LINCOLN CONTINENTAL",NA,NA,1978,"LINCOLN-MERCURY","111","22","114","22",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",11.4,17.6,"Unleaded Gasoline","LINCOLN CONTINENTAL",NA,NA,1978,"LINCOLN-MERCURY","111","22","114","22",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",11.4222,17.3069,"Unleaded Gasoline","LINCOLN CONTINENTAL",NA,NA,1978,"LINCOLN-MERCURY","111","22","114","22",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",13.0469,19.5016,"Unleaded Gasoline","LINCOLN CONTINENTAL",NA,NA,1978,"LINCOLN-MERCURY","111","22","114","22",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",12.9991,19.3483,"Unleaded Gasoline","CONTINENTAL MARK V",NA,NA,1978,"LINCOLN-MERCURY","99","18",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",11.6259,17.1395,"Unleaded Gasoline","CONTINENTAL MARK V",NA,NA,1978,"LINCOLN-MERCURY","99","18",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",11.4,17.6,"Unleaded Gasoline","CONTINENTAL MARK V",NA,NA,1978,"LINCOLN-MERCURY","99","18",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",13.0469,19.5016,"Unleaded Gasoline","CONTINENTAL MARK V",NA,NA,1978,"LINCOLN-MERCURY","99","18",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"1",NA,NA,"4","M",15.6,25.9,"Unleaded Gasoline","ESPRIT",NA,NA,1978,"LOTUS",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"1",NA,NA,"4","M",15.3739,25.4794,"Unleaded Gasoline","ESPRIT","(NO CAT)",NA,1978,"LOTUS",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"1",NA,NA,"4","M",15.6,25.9,"Unleaded Gasoline","ESPRIT",NA,NA,1978,"LOTUS",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","A",13.7484,20.5922,"Unleaded Gasoline","ELITE/SPRINT","(NO CAT)",NA,1978,"LOTUS","71","6",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","M",15.3739,25.4794,"Unleaded Gasoline","ELITE/SPRINT","(NO CAT)",NA,1978,"LOTUS","71","6",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","A",13.7484,20.5922,"Unleaded Gasoline","ELITE/SPRINT",NA,NA,1978,"LOTUS","71","6",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","A",13.7986,20.7264,"Unleaded Gasoline","ELITE/SPRINT",NA,NA,1978,"LOTUS","71","6",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","M",15.1836,23.3,"Unleaded Gasoline","ELITE/SPRINT",NA,NA,1978,"LOTUS","71","6",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","M",15.13,23.2544,"Unleaded Gasoline","ELITE/SPRINT",NA,NA,1978,"LOTUS","71","6",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"1",NA,NA,"6","M",10.4498,16.6,"Leaded GasolineUnleaded Gasoline","MERAK",NA,NA,1978,"MASERATI",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"2","M",17.8,25.8,"Unleaded Gasoline","COSMO","(ROTARY)",NA,1978,"MAZDA","75","10",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"2","A",15.4,21.9,"Unleaded Gasoline","COSMO","(ROTARY)",NA,1978,"MAZDA","75","10",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"2","A",17.1,23.2,"Unleaded Gasoline","COSMO","(ROTARY)",NA,1978,"MAZDA","75","10",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"2","M",18.8,27.4,"Unleaded Gasoline","COSMO","(ROTARY)",NA,1978,"MAZDA","75","10",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","M",34.6594,43.9491,"Unleaded Gasoline","GLC",NA,NA,1978,"MAZDA",NA,NA,NA,NA,"75","11        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","A",30,36.4,"Unleaded Gasoline","GLC",NA,NA,1978,"MAZDA",NA,NA,NA,NA,"75","11        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","M",32.0587,40.7967,"Unleaded Gasoline","GLC",NA,NA,1978,"MAZDA",NA,NA,NA,NA,"75","11        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","A",24.9,32.5,"Unleaded Gasoline","GLC",NA,NA,1978,"MAZDA",NA,NA,NA,NA,"75","11        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"2","A",18.2,23.3,"Unleaded Gasoline","RX-3","(ROTARY)",NA,1978,"MAZDA","68","10",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"2","M",18.3,28.9,"Unleaded Gasoline","RX-3","(ROTARY)",NA,1978,"MAZDA","68","10",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"2","M",19.4,28.2,"Unleaded Gasoline","RX-3","(ROTARY)",NA,1978,"MAZDA","68","10",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"2","A",18,25,"Unleaded Gasoline","RX-3","(ROTARY)",NA,1978,"MAZDA","68","10",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"2","M",17.8,25.8,"Unleaded Gasoline","RX-4","(ROTARY)",NA,1978,"MAZDA",NA,NA,"80","11",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"2","A",15.4,21.9,"Unleaded Gasoline","RX-4","(ROTARY)",NA,1978,"MAZDA",NA,NA,"80","11",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"2","A",17.1,23.2,"Unleaded Gasoline","RX-4","(ROTARY)",NA,1978,"MAZDA",NA,NA,"80","11",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"2","M",18.8,27.4,"Unleaded Gasoline","RX-4","(ROTARY)",NA,1978,"MAZDA",NA,NA,"80","11",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"2","A",17.1,23.2,"Unleaded Gasoline","RX-4 WAGON","(ROTARY)",NA,1978,"MAZDA",NA,NA,"82","32",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"2","M",17.8,25.8,"Unleaded Gasoline","RX-4 WAGON","(ROTARY)",NA,1978,"MAZDA",NA,NA,"82","32",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"2","M",18.8,27.4,"Unleaded Gasoline","RX-4 WAGON","(ROTARY)",NA,1978,"MAZDA",NA,NA,"82","32",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"2","A",15.4,21.9,"Unleaded Gasoline","RX-4 WAGON","(ROTARY)",NA,1978,"MAZDA",NA,NA,"82","32",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
